message,label
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt;,0
how's things? Just a quick question.,0
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,0
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0
Sorry i missed your call. Can you please call back.,0
How are you. Its been ages. How's abj,0
As if i wasn't having enough trouble sleeping.,0
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,0
Thnx dude. u guys out 2nite?,0
So are you guys asking that i get that slippers again or its gone with last year,0
U guys never invite me anywhere :(,0
My computer just fried the only essential part we don't keep spares of because my idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,0
"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",0
"Velly good, yes please!",0
"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",0
Jokin only lar... :-) depends on which phone my father can get lor...,0
I thought slide is enough.,0
IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,0
Dude we should go sup again,0
Shopping lor. Them raining mah hard 2 leave orchard.,0
What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0
Need a coffee run tomo?Can't believe it's that time of week already,0
Oooh bed ridden ey? What are YOU thinking of?,0
Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,0
Ok... C ya...,0
Are you this much buzy.I dont think so,0
Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,0
I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,0
Ha ha ha good joke. Girls are situation seekers.,0
"Sir, i am waiting for your call.",0
Yay! You better not have told that to 5 other girls either.,0
But i'll b going 2 sch on mon. My sis need 2 take smth.,0
Yo theres no class tmrw right?,0
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",0
Not sure I have the stomach for it ...,0
I'll let you know when it kicks in,0
"Yup, no need. I'll jus wait 4 e rain 2 stop.",0
Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,0
"Arms fine, how's Cardiff and uni? ",0
I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),0
Ok then i will come to ur home after half an hour,0
ITS A LAPTOP TAKE IT WITH YOU.,0
S.i think he is waste for rr..,0
Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,0
Dun need to use dial up juz open da browser n surf...,0
You call him and tell now infront of them. Call him now.,0
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
"I noe la... U wana pei bf oso rite... K lor, other days den...",0
Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,0
And by when you're done I mean now,0
I dont want to hear anything,0
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,0
"[…] anyway, many good evenings to u! s",0
EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.,0
Ü takin linear algebra today?,0
"Jan is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",0
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,0
Jus finish bathing...,0
"I think your mentor is , but not 100 percent sure.",0
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,0
Ok set let u noe e details later...,0
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0
Ok..lets find out,0
You busy or can I come by at some point and figure out what we're doing tomorrow,0
Thats cool. I want to please you...,0
May i call You later Pls,0
Would anyone object to removing .so from this list? The .so TLD is basically dead and we've found that lots of bogus domains like lib*.so are being caught by this. Also sometimes you'll have spammers who are putting in gibberish or funny punctuation and you'll get sentences like 'blah blah.So this is'. It also occurs with a couple of other domains but .so is by far the worst. For more info on the .so domain you can read about it here: Michael,0
"Plelim, Just to remind you that if a certificate is needed in a hurry it can be expedited. This process is double the cost of a normal application. The normal cost for a Trial Certificate is LOA(m)x €5.45 Kind Regards Dorleta Rodriguez Racing Administrator",0
Greg Freemyer wrote: Not I. Looks like the -x flag on du is broken.,0
"Benji Weber wrote: Worst-case scenario is loss of personal data, and/or run-away process which consumes resources (memory or disk space if not constrained by ulimit or quota) until there's a system crash. What you WON'T have to do is reinstall the whole system. You see...the whole Unix security model PRESUMED that a user might (either unintentionally or intentionally) write and/or execute a run-away process which could be destructive. Write-permissions (or lack of them) prevent the process from doing damage to anything other than the user's own personal files.",0
"Good morning all, A customer is looking for a book that may have been written about the disappearance in June of 1972, of a young boy (Adrian McNaughton) in the Holmes' Lake area of Brougham Township in Renfrew County (Ottawa Valley area of Ontario). He was 6 years old at the time. She recalls having seen something about it in the past (other than printed news reports. Perhaps a bound official report? An article in a magazine?). Any information or leads (even a ""yes - there is"" or ""no - there isn't"") would be much appreciated. Kindest regards - John Lynch. Pilgrim Reader Books P. O. Box 212 1115-B Farmer Road Combermere, Ontario Canada K0J 1L0 1-877-585-5355 (toll free)",0
"Greg Freemyer wrote: Ah... the problem is the * You're going to have to explicitly list all of the directories that are on the root partition on the command line, WITHOUT listing any mountpoints (/home, /usr, whatever) By using *, you effectively said ""stay within ANY AND ALL of the filesystems containing these directories"", including any filesystem with a mountpoint in the / directory (i.e. /proc, /dev, /home, ... )",0
"Mike McMullin wrote: No. Just before my mobilization began in April 2006, I had purchased 10.0 in the store. Then in August 2006, after we finished our pre-deployment training, we had a 4-day pass to go home and visit for a bit before getting deployed... which is when I found 10.1 on the shelf (put together by some outfit like Walnut Creek or something). I installed 10.1 in tent in Kuwait (thank God we had electricity and air conditioning!)",0
"Sorry, I could not attach a 112k Mail, seems like it is too big to fit thru our 12MBit flat lines :-O Can someone give me a hint anyway? Kind regards, WiKl Von: Wilhelm Klenner Gesendet: Montag, 16. April 2007 21:00 An: Betreff: false positive Hello, i've been using spambayes for ages without any problems. Now I have a server running that delivers me voicemails and unanswered calls from my telephone system. Even afer marking ~ 20 of this mails as ham and doing some extra training on a folder containing only those messages, they keep on getting marked as possible spam. Can you please give me a hint what screw I have to turn to get all mails from this sender? I attached a sample of these mails. Thanks a lot, Wilhelm K.",0
"Hi, I have a data set collected from 10 measurements (response variables) on two groups (healthy and patient) of subjects performing 4 different tasks. In other words there are two fixed factors (group and task), and 10 response variables. I could analyze the data with aov() or lme() in package nlme for each response variable separately, but since most likely there are correlations among the 10 response variables, would it be more meaningful to run a MANOVA? However manova() in R seems not to allow an error term in the formula. What else can I try for this kind of multivariate mixed model? Also, if I want to find out which response variables (among the 10 measurements) are statistically significant in terms of acting as indicators for group difference, what kind of statistical analysis would help me sort them out? Thanks in advance, Gang",0
Ugh....Fixed with change #32010. Steve Peters,0
"Hi Just a reminder that these are due to be me today, for Robert's signature. They are due at the DRC on Monday. Many thanks Freda :-) Freda Mickisch Administrator Room IIMS 2.05 Institute of Information & Mathematical Sciences Te Kura Putaiao o Mohiohio me Pangarau Massey University (Albany) Private Bag 102904 North Shore Mail Centre Internal Mail Code AL220 Phone: 64 (9) 414 0800 extn 41062 Fax: 64 (9) 441 8136 (Internal 41058) Email: e.bsnrgtrf@massey.ac.nz",0
"I have not gotten any replies about this. No comments, suggestions for not skipping any missed threads, or corrections. Is everyone good with this or should I give it another day or two?",0
"Calvin Spealman wrote: Part of the issue, for me anyway, is that many of the really ""interesting"" conversations have moved to Python-3000 and Python-ideas. That being said: There are a few threads in the ""skipped"" section that I would have liked to understand better, without having to read through all those messages, such as the various ""decimal"" threads. Other than that, the summaries remain very valuable. Thank you :) -- Talin",0
Up to you. Usually if anyone is going to reply without prodding it happens within a 24 hours (if you send out the draft on the weekend I tended to wait until Monday evening). -Brett,0
"Yes, I plan to solve this by pulling them for summaries, as well. I'm not sure at the moment if its better to pull them into one summary or three. I would think one, with all the cross over that happens these days. Any opinions? -- Read my blog! I depend on your acceptance of my opinion! I am interesting!",0
This email contains HTML that cannot be displayed on your email client.,0
Dear colleague: This is a short note to let you know that the technical program for 3DPVT has now been finalized. You can access it at At the same site you can also register for the meeting. Looking forward to seeing you in Thessaloniki for an exciting technical and social program. Best regards yiannis aloimonos & gabriel taubin,0
"Actually the hash of the mbox *URI*, so it's ""mailto:""+email address (I got caught out by this last time). btw, the FOAF spec has a handy link to a list of sha1 generators: (Thanks Rob!) Cheers, Danny.",0
"Michael Parker wrote, On 8/2/08 4:31 PM: After reading the Wikipedia entries for the TLDs that they list as unused, I would be in favor of removing all of them bv gb pm sj so um yt If spammers can't use them as domains, then all including them could do would be to generate false positives. The three listed as ""phaseout"", su tp yu, on the other hand, I would keep, because it appears from the Wikipedia articles that they are in active use either during a transition period or because their phaseout is being resisted. If we can reach consensus on this, I'll make the changes to the code I committed. -- sidney",0
"Hi, I've been working on some changes that allow me to use tte.py on messages stored on my IMAP server. It seems to be working. Any interest? -- Dave Abrahams Boost Consulting Don't Miss BoostCon 2007! ==>",0
"Hi All Thanks to PhDs, Supervisors and of course Robert (Acting HoI and SV hat!) for making this process run easily. It was much appreciated. There will be a copy for you in your mailbox over the next couple of days. Freda :-) Freda Mickisch Administrator Room IIMS 2.05 Institute of Information & Mathematical Sciences Te Kura Putaiao o Mohiohio me Pangarau Massey University (Albany) Private Bag 102904 North Shore Mail Centre Internal Mail Code AL220 Phone: 64 (9) 414 0800 extn 41062 Fax: 64 (9) 441 8136 (Internal 41058) Email: e.bsnrgtrf@massey.ac.nz",0
"Having problems viewing this e-mail? Please click here. Feel free to share! Forward this e-mail to a friend. Valentine's Day Shipping DatesWith Standard Shipping: order non-monogrammed gifts by Feb 11; monogrammed gifts by Feb. 10.With Express Shipping: order non-monogrammed gifts by Feb 12; monogrammed gifts by Feb. 11. This is an e-mail advertisement from Lands' End, Inc., 1 Lands' End Lane, Dodgeville, WI 53595To subscribe, modify, or unsubscribe from the e-mail list, click here. You can also modify or cancel your subscription by calling 1-800-288-9091Are you receiving our free catalogs? Sign up to get your favorite Lands' End catalogs delivered to your mailbox! We have specialty catalogs for MEN, KIDS, HOME, WOMEN'S PLUS SIZE and more. Contact us at talkback@landsend.com to share your thoughts on our e-mail updates.",0
"Jim Cunning wrote: both of those will only give the block-counts for the contents of /, but not the directories within /.",0
ClamAV database updated (08 Feb 2008 07-58 +0000): daily.cvd Version: 5734 Submission-ID: 2352903,0
Tony Earnshaw: SAFETY: use 127.0.0.1:10026 Wietse,0
Hi All Sorry I've not got your copies of these to you yet. I'll follow this up tomorrow. Thank you Freda :-) Freda Mickisch Administrator Room IIMS 2.05 Institute of Information & Mathematical Sciences Te Kura Putaiao o Mohiohio me Pangarau Massey University (Albany) Private Bag 102904 North Shore Mail Centre Internal Mail Code AL220 Phone: 64 (9) 414 0800 extn 41062 Fax: 64 (9) 441 8136 (Internal 41058) Email: e.bsnrgtrf@massey.ac.nz,0
"The presentation schedule of WIRN04 - the Annual Italian Workshop of the Italian Society for Neural Networs (SIREN, - is now available at the WEB site We remark that this year WIRN04 will be in conjunction with the analogous conferences of the Italian Society for Artificial Intelligence (AIIA) and Italian Society for Pattern Recognition (GIRPR). The program of the overall event is available at the WEB site At the same sites it is possible to register for the meeting. Best regards Bruno Apolloni & Simone Bassis",0
"Kai Ponte wrote: And as I recall, the virus writer used it to patch the very same vulnerability which allowed it to work in the first place.",0
"Tero Pesonen wrote: Your parents are lucky. In Iraq, we had XP machines on a Department of Defence SECURE NETWORK which was completely cut off from the rest of the internet, and they STILL caught viruses. We need to break the back of the mandatory bundling of Windows. Personally, I think computers sold retail should be have line-item costs, with Windows as a separate cost from the hardware. It's just like payroll taxes deducted out of the paycheck -- what people don't have to explicitly fork over extra money for, they soon forget (if they were ever aware of it in the first place).",0
"Even though MSDN docs do not say it explicitly, I found some discussions claiming that MOVEFILE_REPLACE_EXISTING is atomic. However, after seeing your comment, I did a more thorough search and I too found some references claiming otherwise. As a last resort, I checked cygwin documentation which claims that it's rename() is POSIX.1 compliant. If I am not mistaken, POSIX.1 does require atomicity so I am curious how rename() is implemented there. I checked out the sources and I will try to find more about their implementation. I completely agree that without positive proof of atomicity, there is no point in making this code change. A simple test shows that it can indeed replace files that are open. Thanks, Raghu",0
Wolfgang Woehl wrote: Do you actually understand how silly you sound to anyone who actually understands the Unix and Linux security model.,0
"Wolfgang Woehl wrote: And that's going to happen by browsing a web page how, exactly? Not through a web browser, no.",0
"One day only! This Sunday, February 10th, is our FRIENDS & FAMILY EVENT. Enjoy an extra 20% off already-reduced sale and clearance items, plus save on regular prices, too! There are three ways to save: in stores, online or by catalog. Shop our Friends & Family Event now. Print coupon to use in stores. This email was sent to: tjm@cognosys.net. If you wish to unsubscribe from JCPenney email, or change your email profile, click below. (C) 2008 J.C. Penney Company, Inc. and/or JCP Media L.P., 6501 Legacy Drive, Plano, Texas, United States of America. All rights reserved. This is an advertisement from JCPenney.",0
"Raghuram Devarakonda wrote: The cygwin implementation of rename goes like this: 1) Try to use MoveFile 2) Try to use MoveFileEx(..., MOVEFILE_REPLACE_EXISTING) 3) Try to unlink destination, then try to use MoveFile And as you say, Cygwin claims it meets POSIX.1. And, POSIX.1 says, ""If newpath already exists it will be atomically replaced (subject to a few conditions; see ERRORS below), so that there is no point at which another process attempting to access newpath will find it missing."" Clearly, unliking and then calling MoveFile is not atomic. So, cygwin is not being honest here because in these less frequent cases, the rename will not be atomic. Also note, MVCRT only tries step 1 of cygwin's version. Which I believe also suggests that it's the only version that is atomic. -Scott -- Scott Dial",0
"Wietse Venema skrev, on 08-02-2008 14:48: Hmmm ... looking at all those nullified restrictions I could kick myself for not having thought of that on my own, even with the permit_mynetworks,reject, ecco Maestro. --Tonni -- -- Tony Earnshaw Email: tonni at hetnet dot nl",0
You are right. I just checked cygwin's rename() code and it is convincing enough for me to withdraw the patch. Thanks for all the comments. Raghu,0
"Rather than trying to guess what might be relevant, why not just post output of postconf -n as is described in the welcome message you got when signing up for this list? -- Best regards, Charles",0
"The Buildbot has detected a new failure of mleisi-suse10.2-x86. Full details are available at: Buildbot URL: Buildslave for this Build: mleisi-suse10.2-x86 Build Reason: Build Source Stamp: HEAD Blamelist: jm BUILD FAILED: failed test sincerely, -The Buildbot",0
"Hi! Im wondering what advice anyone has regarding this issue: When one of our users sends an email with a large amount of local users listed in the BCC that contains a sizable attachment, it can sometimes trigger a 'bcc storm'. We have a single F5 load balancer that various services flow through. A single email transaction can 'loop' through one piece of equipment multiple times. When one of these 'bcc storms' takes place, because of this 'looping', it can max out the interfaces to the F5. We've taken some measures to prevent this by reducing the number of different types of services that pass through our load balancer, and reverted to using RR DNS instead. But Im wondering what else can be done. Taking a look at the q-shape postfix readme, I see discussion regarding the 'default_destination_concurrency_limit' parameter which sounds promising, but it affects *all* destinations. It there any way to control concurrency limits on a per-host basis?",0
"Agreed. I rotate learning mailboxes to historical names monthly. In other words, everybody has SpamAssassin-SPAM and SpamAssassin-HAM mail folders that sa-learn processes nightly, then on the first of the month those get moved to somthing like SpamAssassin-x-YYYYMM. In addition, the script that launches sa-learn only tells it about learning folders that have been modified in the last three days. -- John Hardin KA7OHZ ewhxebq@impsec.org FALaholic #11174 pgpk -a ewhxebq@impsec.org key: 0xB8732E79 -- 2D8C 34F4 6411 F507 136C AF76 D822 E6E6 B873 2E79 ----------------------------------------------------------------------- Homeland Security: Specializing in Tactical Band-aids for Strategic Problems. -- Eric K. in Bruce Schneier's blog ----------------------------------------------------------------------- 4 days until Abraham Lincoln's and Charles Darwin's 199th Birthdays",0
"Thomas Ledbetter: Indirectly. Use a transport_maps entry to deliver mail through a non-default mail delivery transport in master.cf, then set a (transport name)_destination_concurrency_limit for that. Just clone the ""smtp ... smtp"" line and give it a different name in the first field, then ""postfix reload"". The current QSHAPE_README file has examples. Wietse",0
Under Vista win32traceutil does not work with normal user privileges. I have published a patch on Sourceforge which switches back to the Logfile mechanism from the binary release in such an environment. Marko,0
"Goutam Baul: . You hit the ""reject"" action because: - The SMTP client IP address 59.183.54.228 is not in mynetworks - AND wr.ceatfin.com is not in mydestination, virtual_alias_domains or virtual_maibox_domains. - AND the SMTP client is not SASL authenticated. You can simplify the above access rules as follows: smtpd_recipient_restrictions = permit_mynetworks, permit_sasl_authenticated, reject_unauth_destination, Wietse",0
I didn't even know windows had a backup system. I'll give it a try. Thanks!,0
"Did this user actually authenticate? All indications are that he or she did not. Just because the server allows authentication, does not mean that all users correctly configure their mail clients to use it. -- Viktor. Disclaimer: off-list followups get on-list replies or get ignored. Please do not ignore the ""Reply-To"" header. To unsubscribe from the postfix-users list, visit or click the link below: If my response solves your problem, the best way to thank me is to not send an ""it worked, thanks"" follow-up. If you must respond, please put ""It worked, thanks"" in the ""Subject"" so I can delete these quickly.",0
"We'll see with the smokes. Thanks, applied as 32012, amended as 32013.",0
"In this case it's a single directory yes, but i've generalized it to 'fix unsafe paths' on VMS. What would be the proper way to reconstruct the path after the '/' trick on VMS? -- Jos Boumans How do I prove I'm not crazy to people who are?",0
"Hi Everybody, my squirrelmail version is squirrelmail-1.4.13 i can't translate the INBOX.Sent, INBOX.Drafts and INBOX.Trash found the left frame of the main window. everything is translated except those words and they are not included in the squirrelmail.pot also. i have tried to include in my translation strings still the result is the same. please please help me. Thanks in advance, Helen",0
"Mr. Shawn H. Corey wrote: Yes you're right, it' works fine now. Thx for your help. rafailow. -- To unsubscribe, e-mail: beginners-unsubscribe@perl.org For additional commands, e-mail: beginners-help@perl.org",0
"To view this mail in a browser, copy into your browser.",0
"I would like to know what would be better that using aliases or .forward to forward all local mail. I want to simply forward all mail without having to intervene for new users or new services. Any suggestion? Thanks, RCR",0
"Security Note: Trade Me will never ask you for your password via email Hi Tony, You have not yet placed feedback on the auction for '4 FASHION BANDS *Pick Colour/Size *$49.90 FREE PST'. The seller was misterwhiskas (2157 ) Place Feedback Now Your feedback is important because it lets other traders assess the trustworthiness of the people you have traded with. Happy trading!The Trade Me Team www.trademe.co.nz To unsubscribe from feedback reminder emails, click hereAdvertisement",0
"Randy Ramsdell yazmış: I would use aliases. Regards,",0
"* Randy Ramsdell : aliases or virtual_alias_maps -- Ralf Hildebrandt (ecfa.ocnmogiylyn@charite.de) ulivs@charite.de Postfix - Einrichtung, Betrieb und Wartung Tel. +49 (0)30-450 570-155 Lesbian Nazi Hookers Abducted by UFOs and Forced Into Weight Loss Programs - -all next week on Town Talk.",0
Google Web Alert for: label unlabeled data Performing DBA Functions Under Oracle Label Security You can import unlabeled data into an existing table protected by an Oracle Label Security policy. Either the LABEL_DEFAULT option or a labeling function ... This once a day Google Alert is brought to you by Google. Remove this alert. Create another alert. Manage your alerts.,0
"UNIVERSITY COLLEGE LONDON Department of Computer Science Three Lecturer / Senior Lecturer Posts (UK Lecturer is roughly equivalent to US Assistant Professor) We are seeking talented researchers whose interests are aligned with our existing departmental strengths. One such focus is in the application and theory of Machine Learning and Artificial Intelligence. A candidate with these strengths will be expected to play a leading role in the research and teaching of ML/AI in the Department, and especially in the development of our MSc programme in Intelligent Systems (see A successful candidate will have the opportunity to interact with members of the Gatsby Unit at UCL (see and may possible hold an honorary appointment there. The strengths of the Gatsby Unit lie in Machine Learning and Theoretical Neuroscience. You can find out more about us at . Further details of the posts and the application procedure can be found at . The closing date for applications is Thursday, 30 September 2004.",0
"Dear Sirs, could you please answer the following question. Is there any software available implementing the Maximum Likelihood estimation of the parameters of Dirichlet distribution?",0
"Ralf Hildebrandt wrote: I know aliases works but what about but I would really like to forward all mail from all users and services, new and old, to automatically forward to a central e-mail server which will deliver the account mail to its local accounts. I am thinking procmail could be used. RCR",0
"Can you point me to a good regex tutorial? The one I have found has given me a lot of good starting stuff, but it doesn't mention the ?:, and I'd like to learn more. --Thanks. Matt Kettler wrote: -- Paul Douglas Franklin Computer Manager, Union Gospel Mission of Yakima, Washington Husband of Danette Father of Laurene, Miriam, Tycko, Timothy, Sarabeth, Marie, Dawnita, Anna Leah, Alexander, and Caleb",0
"$ perldoc perlre -- Randomly Selected Tagline: ""The Internet is like crack for smart people."" - Arsenio Hall",0
"On Fri, 2008-02-08 at 11:03 -0800, Paul Douglas Franklin of Yakima UGM wrote: Have you tried `perldoc perlretut` ? from perlretut... Non-capturing groupings We noted in Part 1 that groupings ""()"" had two distinct functions: 1) group regexp elements together as a single unit, and 2) extract, or capture, substrings that matched the regexp in the grouping. Non-capturing groupings, denoted by ""(?:regexp)"", allow the regexp to be treated as a single unit, but don't extract substrings or set matching variables $1, etc. Both capturing and non-capturing groupings are allowed to co-exist in the same regexp. Because there is no extraction, non-capturing groupings are faster than capturing groupings.... -- Daniel J McDonald, CCIE #2495, CISSP #78281, CNX Austin Energy",0
"Update of LC Science Tracer Bullet: Wind Power [ ] Wind power or wind energy is the process by which the wind is used to generate mechanical power or electricity and is one of the fastest-growing forms of electricity generation in the world. An update of TB 81-5, this guide is a review of the literature in the Library's collections on wind power with an emphasis on recent material.",0
"On some of my null client systems, I use these main.cf parameters to prevent delivery to any local mailbox: canonical_maps = hash:/etc/postfix/canonical forward_path = ${home}/.forward${recipient_delimiter}${extension}, ${home}/.forward, /etc/postfix/forward_all_local_mail The file /etc/postfix/forward_all_local_mail just contains the string ""root"". Human users have their preferred addresses listed in the canonical map. System users, and any human users whose canonical address I have forgotten to specify, have their mail forwarded to root, whose mail is forwarded off the box via alias or .forward. (I generally prefer this setup to the one from the STANDARD_CONFIGURATION_README as it avoids changing myorigin, so when root mail gets to me the header sender and recipient indicate the box it came from.) -- Ian Ward Comfort System Administrator, Student Computing, Stanford University",0
"Thanks, applied _to my svn repo_ :) I don't have blead commit bits, but I'll present a new tarball for testing once I've applied all your outstanding patches. Cheers, -- Jos Boumans How do I prove I'm not crazy to people who are?",0
"I haven't looked at this site myself, but some of you musicians migt be interested. Jerry Gordon, Troy, NY - Webmaster for ----- Forwarded Message",0
"John, Peter, Craig, et al, I did, but it was a long time ago. I'll be glad to have another look at it; I think that code needs more work before getting mainstream use. But, it is very important, and not overly difficult. IIRC, I broke the v0.01 interface, but I will be happy to discuss any of this, if anyone ever wants to use it. Carl Friedberg Comet & Company 165 William St 9 NY NY 10038 www.comets.com (212) 233-5470",0
ID: 624688 CREATE DATE: 02/08/08 12:57 LAST MODIFY USER: mrouse LAST MODIFIED DATE: 02/08/08 13:26 MIME TYPE: html,0
"Hi there porters, Perl 5.005 is a great version of Perl and still used by many people. There have been a few distribution updates and tool changes which mean that it no longer compiles cleanly everywhere, so I believe it's time for a second maintenance release of perl5.005, which will lead to perl5.005_05. Please compile and make test this snapshot on as many platforms as possible: This is a release candidate. I'm not interested in fixing warnings. I'm hosting it over at Google Code, but will push things back to Perforce when it is done: Changes from perl5.005_05-MAINT20070701:",0
"Thanks, applied -- Jos Boumans How do I prove I'm not crazy to people who are?",0
"At this point I got things whittled down to a ""core"" server by writing very little actual code, mostly just ripping the POP3 stuff out of the POP3 proxy. I need to do some rearranging then start figuring out what the protocol interface should look like, then write a protocol plugin for use by web apps (Roundup, Trac, MoinMoin, etc). Skip",0
Thanks Justin for fixing mkrules. Mark,0
"Call for Papers Special Track on Uncertain Reasoning The 18th International FLAIRS Conference FLAIRS-2005 In cooperation with The American Association for Artificial Intelligence Adam?s Mark Hotel Clearwater Beach, FL May 16-18, 2005",0
"I meant to say ""we should have the final guidelines by the end of May."" Mea culpa. Gordon V. Cormack wrote:",0
"Hallo, Paul, Du (paul) meintest am 08.02.08: Thank you - no more error. Viele Gruesse! Helmut",0
"Leon Brocard wrote: ""All tests successful."" on i686-linux, x86_64-linux 1 test failed on i386-freebsd: lib/ipc_sysv.......Undefined subroutine &main::diag called at lib/ipc_sysv.t line 159. # Looks like you planned 17 tests but ran 6. FAILED at test 7 -- Sébastien Aperghis-Tramoni Close the world, txEn eht nepO.",0
"NOW I get it, I thought that postfix was complaining because host lookup of the FQDN does not match the IP. But to be honest, it looks to me like someone has owned their server and having a bit of fun, because the server is literally announcing itself as ""Spam-Server"" in the HELO instead of the FQDN! $ telnet 64.22.240.195 25 Trying 64.22.240.195... Connected to 64.22.240.195. Escape character is '^]'. 220 Spam-Server Microsoft ESMTP MAIL Service, Version: 6.0.3790.1830 ready at Fri, 8 Feb 2008 16:55:39 -0800 Sandy Drobic wrote:",0
"Update of /cvsroot/spambayes/spambayes/spambayes In directory sc8-pr-cvs8.sourceforge.net:/tmp/cvs-serv10392/spambayes Added Files: Tag: CORESVR WebAppPlugin.py Log Message: now we can import a useless plugin --- NEW FILE: WebAppPlugin.py --- from CorePlugin import PlugIn, PlugInUI class WebAppUI(PlugInUI): pass def register(): return PlugIn(""WebApp"", WebAppUI())",0
"With Apologies for multiple copies CALL FOR PAPERS Track on Constraint Solving and Programming part of the 20th Annual ACM Symposium on Applied Computing Santa Fe, New Mexico March 13 -17, 2005",0
"Dear AAAI Members, Please note nomination and reference forms for the 2008 AAAI Fellows Program are due Friday, February 15. Each year, the Fellows program honors a small group of individuals who have made significant, sustained contributions to the field of artificial intelligence. Nominees for Fellow must be either life members of the Association or current members of AAAI with membership for the past three consecutive years. Usually, only members who have contributed to the field for a decade or more after receiving their Ph.D. (or are at an equivalent career stage) will be selected. The nominator or one of the people providing a reference must be a AAAI Fellow who is a current member. For more information, please see Thank you! Carol Hamilton Executive Director, AAAI -- To unsubscribe from: AAAI-Members, follow this link: Click this link, or copy and paste the address into your browser.",0
"The Buildbot has detected a new failure of mleisi-suse10.2-x86_64. Full details are available at: Buildbot URL: Buildslave for this Build: mleisi-suse10.2-x86_64 Build Reason: Build Source Stamp: HEAD Blamelist: jm BUILD FAILED: failed test test_3 sincerely, -The Buildbot",0
"In fact I do, but I have myself somewhat in a sandbox as all the mail handling stuff except kmail runs as an unprivileged user, and kmail pulls incoming from that mailbox in /var. I've been doing that for about 2-3 of years, started it back at FC2. And running as root since RH5.1. Yeah, I'm an un-repentant old fart. -- Cheers, Gene ""There are four boxes to be used in defense of liberty: soap, ballot, jury, and ammo. Please use in that order."" -Ed Howdershelt (Author) CPU needs recalibration",0
( ( adx/bin/adx_click.html?type=goto&page=www.nytimes.com/printer-friendly&pos=Position1&sn2=336c557e/4f3dd5d2&sn1=e0a6eda9/40ceca0d&ca mp=foxsearch2008_emailtools_810906d-nyt5&ad=biggie_88x31_8k.gif&goto= foxsearchlight.com/profile/WayneBarrow),0
"The Buildbot has detected a new failure of t-feisty-561. Full details are available at: Buildbot URL: Buildslave for this Build: t-feisty-561 Build Reason: Build Source Stamp: HEAD Blamelist: jm BUILD FAILED: failed test test_3 sincerely, -The Buildbot",0
"Basil Chupin wrote: My question was about Vista. My ThinkPad came with XP Home and I have both Admin and user accounts on it. User accounts in XP Home do not have admin rights. However, most people never get past that first account, which does have admin rights. -- Use OpenOffice.org",0
ClamAV database updated (09 Feb 2008 01-40 +0000): daily.cvd Version: 5749 Submission-ID: 2433600,0
